"No missing
adjustment","Wrong
backdoor set",Method,"Correct
adjustment"
0.18112373580132912,0.24396225507824137,0.47592681770148815,0.20013052734887665
0.39768639884712575,0.4357209644190674,0.9803428168712787,0.39965673781352945
0.24739748198322842,0.4321455362662051,,0.14480915978767184
0.366115809855722,0.35473003479333165,0.8680150475830768,0.2786930615591724
0.4795440475254666,0.4759830472779587,,0.34975991738099893
0.1563299685981422,0.39184497654837996,,0.11425352398826638
0.46089481435246904,0.4359401970293409,,0.3819014510547909
0.2507156142781243,0.2500647913874988,,0.20721506566437448
0.31781549683937227,0.4852874483722591,,0.21445846694112347
0.31854709381969804,0.3295079408311822,,0.23362407938063195
0.3926324794321103,0.1019409218010513,,0.3548150700634449
0.3375427598201447,0.35837853156198435,,0.2442101146561833
0.39280810220616713,0.43184269301977896,1.0566562737537941,0.3213874729803674
0.3517233349482485,0.3379818720910659,,0.24381768787788066
0.48225913456016045,0.46615131878843286,1.0930591481435268,0.346481488775034
0.2427974637485566,0.41177937306093565,,0.3003711578020442
0.3893264970873078,0.46153144605281127,,0.38508231445259256
0.18315570824718486,0.48242178784869894,,0.2614113714590897
0.25693312571631655,0.3084968621609425,,0.22468438974401705
0.2215476851244711,0.15267869173980808,,0.13583725335164504
0.3507236531461466,0.44000493806278596,,0.2657357241845243
0.284109554478468,0.3715235194755787,,0.2387257509400662
0.2686852758796544,0.3082724484165657,0.8273999692135968,0.1742684253324897
0.21632822984909827,0.4992510512117669,,0.12626808612702467
0.09715032680540292,0.24766151104874862,,0.1476570566535833
0.46224326331664034,0.4190012850150456,,0.3248805994312608
0.3366274246905969,0.3767641992442534,,0.2572848773799352
0.3140870461504237,0.3777171107552479,0.4199299584909009,0.16803847724155124
0.5306160330877123,0.7525338683034182,1.6412104791583004,0.6128113682190194
0.21020423422756385,0.3397060038695326,,0.12095691445546791
0.2605117305215958,0.25758006777129133,,0.16454571199083406
0.23742124009094123,0.2317717056343327,,0.2262656473962551
0.31100383194027803,-0.40074773364067284,,0.1964174424655089
0.2745610295987314,0.29832041936838605,,0.21763096403837673
0.2422335747528752,0.293551961544684,,0.2554961534868075
0.4437985772362438,0.5250951884605034,,0.33625272780943244
0.33866167132524827,0.5778323970431596,,0.3375719749116634
0.23337623041097055,0.74373137500609,,0.2737348291249646
0.25080476515425354,0.38954502853847217,0.5491117402409952,0.28663851335868357
0.21940392073146664,0.38088576135795815,,0.21320565178496031
0.42249549794932584,0.37519177779159685,,0.3476761303622356
0.4881030400249268,0.395656711280756,,0.346483208091196
0.465712581247163,0.5274350699887903,,0.3975359374607956
0.24832293775892722,0.3167253783117126,0.47601944682973674,0.17596615558627898
0.40954562263752614,0.576353652362736,,0.3803501790914308
0.341696109057922,0.3508387723956287,,0.2847415638758061
0.5226388111328885,0.27922053405927655,,0.3989724099346679
0.5040009920334259,0.4382701709937338,1.13490606446188,0.38362651048015045
0.3099910191909657,0.4500921143952477,0.8165715665375235,0.2692594268271684
0.3702223391427053,0.3749043821764081,,0.2869587810062203
0.2955139198137775,0.42266319687651216,,0.17984753362962747
0.20257844963221405,0.3794607168319427,,0.12017231196213068
0.19824013525550266,0.3464619011602516,,0.19587493282464957
0.37186626831486214,0.3163628563695461,,0.2024487456756311
0.23020161013605966,0.30887050023507834,,0.15192589869395523
0.430923646203058,0.40363960704287005,0.5444624554882038,0.32621505218835073
0.35000030750401356,0.3579892051605751,,0.25187491794208655
0.32929233590718443,0.43045381217506623,,0.3280925092810793
0.3273952511036462,0.34673306985227625,,0.272460836995346
0.3857983592149157,0.29315241308652834,0.42412781132776817,0.26835331429327786
0.2538162487756763,0.2657385430025801,0.7131163167652004,0.17842780602811675
0.3476066051918645,0.3392690491364152,,0.2604422458598334
0.27917758490533284,0.5895990615642903,,0.24502819795621789
0.2843004851759583,0.44761879492999207,,0.23417001551325067
0.421534672416528,0.3567786370117373,,0.2672668128217629
0.2668114938257635,0.485826850101751,0.8261296042807837,0.20181865227589701
0.027202063240949648,0.4376115108311116,,0.12246806329490234
0.23413637074806692,0.4827077996099768,,0.2615881547314547
0.39827913956782857,0.4163122672623291,,0.2913588161326868
0.3861869269943702,0.4185807814059171,,0.2983060511119196
-0.45805141844849107,0.23949605143414276,,-0.34409474647376603
0.40655308591853445,0.4130523653961101,,0.24785776172553575
0.3485161355702965,0.5186069570600029,,0.36680932030073626
0.5574886269512095,0.4491257435953044,,0.412780108213938
0.13982259699143484,0.27451634076046505,,0.09387517489899977
0.3461113937995204,0.5618039068299012,1.3110001391719532,0.3847885018475854
0.260956351347136,0.34556677186395557,,0.2076933389775532
0.43607756245077833,0.40227521580995934,1.1030543334375227,0.40224620356949764
0.15370661173540223,0.3543745579225975,1.1242351246873574,0.18035808341845178
0.2931764607312046,0.3436656670928253,,0.18537784315026495
0.5108363323775107,0.3946290431333614,,0.3882229691048206
0.4540429917959463,0.5636338979783717,,0.3866934354162355
0.24071040012178446,0.38403689217005926,,0.18023892350702697
0.39193485922118965,0.4095783305535855,,0.3056870574454803
0.3989429383922882,0.29227205138245366,,0.24027060352464513
0.3048821018504867,0.4367293397391166,,0.24429763062169735
0.10877453420286198,0.4775906665247411,0.9437378493992059,0.20735668237555327
0.26895741937644524,0.18953692740339806,,0.13659771164757017
0.16002434214121086,0.28206768158061213,0.5467329231686855,0.09911061563596557
0.3826379620616229,0.396661153469585,,0.2709827959198559
0.34353083761719727,0.36429659090350924,,0.30312027547185466
0.4779486005034993,0.46135420562026164,,0.33452999420794355
0.37874549036390137,0.3746964586491752,0.29332346653254704,0.29332346653254704
0.11745824142446715,0.4991749262697535,0.509498346715507,0.27304489832401746
0.47008718424608537,0.3613827646053248,,0.34748153675301185
0.3085938318421203,0.19759298618171878,,0.18698921110216316
0.37147474151112114,0.39063281577630365,,0.3034085195871565
0.39955016176259317,0.3318883500165683,,0.2522690225906949
0.3371218830911422,0.3960432973100712,,0.2884466144958908
0.3338427180820994,0.46954800826253673,,0.2761580475112234
0.3722958543995053,0.48318312447896483,,0.49307411329771494
0.19082795288909415,0.4218651943962675,0.42119430172986744,0.22537041256613954
0.23724723040741547,0.29404465150040826,,0.1866350676297739
0.39091693981734243,0.4594524135766936,0.7019553682266495,0.3165544807034491
0.356213565443815,0.47754650401263804,,0.25438638237669925
0.13618242539599645,0.45341117103307926,2.055198795240231,0.12748365843128007
0.3562312878772741,0.373557977739516,,0.215360881198629
0.24862045961458668,0.44687340820142496,0.2375731663165762,0.2375731663165762
0.41038156340418497,0.5616189091793222,,0.3753723024086353
0.27149592941427503,0.49782521952900827,0.38006958333509944,0.2575537492309675
0.12644840258056933,0.3252915760366313,0.8337705826969286,0.1224590763526926
0.2235701289670965,0.3153872910378355,,0.21091450344496632
0.5176891250822706,0.47456565476247836,,0.38165575792381035
0.32095770277203595,0.4220871531622655,,0.28621393954654534
0.3268510582746067,0.5046303902945866,1.1766647580620304,0.36470390419671356
0.3002738277534184,0.6004560184480279,,0.4215344118690989
0.12525736485323136,0.21065979292379133,,0.04080304614841701
0.09838089984293497,0.6903553036042631,,0.19858328220978055
0.3309574383449574,0.3924832216527803,,0.3120392171582563
0.243470347452319,0.356953581378137,,0.16114990175500277
-0.13518919568162024,0.29050980067519244,,-0.08827549172833782
0.4167044922982409,0.4089596611753842,1.585794119859809,0.32594059584098584
0.3653172705730814,0.407314647821045,,0.31836524569622227
0.3205160118502457,0.5328406644923749,0.9151524093799914,0.37448113331264127
0.19984484960658588,0.35835117584369947,0.42917998371019583,0.2266933042735656
0.39627742244177167,0.5506447781068758,,0.3577671107361441
0.3930524444665985,0.37043300626769604,,0.30025352756324625
0.34388412063158513,0.4028163335553533,,0.29742269954575384
0.27228786994119014,0.37345760630046687,0.4518387893648923,0.25150196677405845
0.18144829232805826,0.38718248341838507,,0.1266548275715268
0.49124571881717777,0.632703623542137,,0.48454165120292125
0.12085650353963762,0.4279073430066355,,0.13472707424663716
0.19520490314573247,0.5338121937920636,1.084766661617221,0.2614464936633959
0.4536282505475523,0.3352864623349265,,0.30723303096400556
0.4021722690008749,0.410076001699746,,0.2793962698166066
0.1807643553560332,0.2751076368240097,,0.1663337829584084
0.2937383721395418,0.4232240034854189,0.5518434100989714,0.2722183977576934
0.04045993193652886,0.3752596687896169,,0.1410878504412535
0.48162102673561996,0.6154326545689964,,0.4116274141512245
-0.18316523908167803,0.5254155644523018,,0.2270823269821724
0.36510754311831217,0.38408237906790493,,0.25973322622218303
0.26269054932452995,0.4015738716176677,,0.2082888396061886
0.348828741463475,0.3939713377071575,,0.35939255397282366
0.29092563854929165,0.38399110968755495,,0.21660571157116587
0.37147046163802,0.4959159200262958,,0.35528615627446525
0.5971285955428348,0.45814456563851325,,0.4753353706197515
0.34667152210253993,0.3530756836275672,,0.25870796992243117
0.2458280769434551,0.3932592759016053,,0.2906830204820468
0.4076205348034898,0.43138104785288156,,0.3002556198022282
0.3643576649837196,0.3171645612003825,,0.2272745339301796
0.07076118054198988,0.3727028797161251,,0.06141046600182598
0.19534388702422278,0.3934329036670318,1.174609376801956,0.31741785337729844
0.4160344149226195,0.40411183991676475,,0.35325155668588
0.3211268212738806,0.39949642440467253,,0.2600377006280989
0.48803191224759523,0.3086678490807287,,0.27795520506846516
0.34366310187149907,0.35804603510552463,,0.21095151598239753
0.2024591082465279,0.1790349512028805,0.8007359076600857,0.1663217723723862
0.3610649405799845,0.3673918940851264,0.8873646436956262,0.3709147331721379
0.3300207831198265,0.3504966834214924,,0.30575222686157555
0.412630865402397,0.5827695987155601,1.929298617828766,0.33510206753146177
0.2416090120219726,0.2981569558083157,,0.1410499949779948
0.2961101345988919,0.312755647373124,,0.17781288323278338
0.3516449543227036,0.30996703382268825,,0.2551703316640286
0.42742726005221876,0.33258113344440837,,0.3078517638643274
0.3169724334209272,0.4135940808676995,,0.23656636544965265
