"No missing
adjustment","Wrong
backdoor set",Method,"Correct
adjustment"
0.2875829217252973,0.4344621876693434,0.3434115413557348,0.34341154135469365
0.2581432506630954,0.3828071353675998,0.30055352941063834,0.30055352940472907
0.3070815116945418,0.4610220832384147,0.39670930435538354,0.3967093043464752
0.3244105109614439,0.4630908275176676,,0.4061846295715717
0.30978325892169656,0.47269441183242,0.40429813923551833,0.4042981392399949
0.29719680511663016,0.4823998602836517,,0.4253158265293316
0.268726759646556,0.41801840330280177,0.3352896363751172,0.3352896363758761
0.29234166800976313,0.42880972664016204,0.3306173455863028,0.33061734557996786
0.30797382610148727,0.4219624092612142,0.35674453145748597,0.3567445314923235
0.278357481651173,0.4577626720882065,0.3798794409410148,0.3798794409442261
0.2854852528928673,0.42218762672133914,0.33452724883551405,0.3345272488349067
0.29544084348325916,0.47122993892564624,0.3594009021688459,0.3594009021004007
0.28349718681374014,0.4211961017465346,0.5820864729005757,0.33623536171537377
0.27854020634319776,0.41948257332471417,0.33743749303039333,0.3374374930296621
0.31410476714187774,0.45111200513625316,0.37494203387329933,0.3749420339097552
0.2732295405079648,0.4638408948266591,,0.3566815509312649
0.2695975632220977,0.43862754225948164,0.3457986676686342,0.3457986676640773
0.30862571944386685,0.4296353396096518,0.3550630314216963,0.35506303142073437
0.30407721664907017,0.4109747985289317,0.30845911075559196,0.30845911069492
0.2838513644238806,0.3951670185859423,0.3330878045457436,0.333087804545972
0.29406663932307764,0.4384294731540163,0.34668763575362527,0.3466876357668776
0.27586292656707023,0.45370778059810896,,0.380250492828971
0.2682216284622013,0.4433714354385333,0.31567271336179253,0.31567271336186786
0.3016267145746717,0.4298898940573397,0.3450445488420722,0.3450445488357202
0.298944429748236,0.4767715296050913,0.40209451173714894,0.40209451173946226
0.293384693547019,0.45035483651202063,0.3700342339285716,0.3700342339280268
0.31510770998493365,0.45542523874694074,0.37423354300430806,0.37423354307523604
0.27511879245926607,0.44039392713213177,0.5557304207092902,0.3651207668014399
0.29645611519327164,0.4342557037937261,0.3592421015731578,0.3592421015739793
0.31546909527435807,0.4682604436073599,0.39885408036461883,0.3988540803646448
0.3118243889742658,0.45596664146474336,0.3792585094194018,0.3792585094196677
0.28223873697671165,0.42735856399896666,0.38385875787074186,0.3838587578660007
